2020-01-13,2020-01-14,2020-01-15,2020-01-16,2020-01-17,2020-01-18,2020-01-19,2020-01-20,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14
100,107.995,112.72999999999999,116.965,140.72,128.525,114.85,123.025,117.16499999999999,109.455,94.13,74.555,63.795,67.915,63.285000000000004,63.035,62.135000000000005,57.894999999999996,59.42,56.150000000000006,55.114999999999995,56.685,58.185,52.504999999999995,55.985,63.585,58.254999999999995,58.620000000000005,55.12,55.05500000000001,54.385000000000005,59.92,70.39500000000001,59.22,53.14,58.2,60.584999999999994,59.379999999999995,61.78,71.055,68.805,62.43,54.815,52.4,56.67,59.97,69.165,70.14,61.845,60.345,60.800000000000004,59.485,61.28,71.30000000000001,68.02,59.695,61.385000000000005,62.644999999999996,60.459999999999994,60.89,71.195,71.825,62.214999999999996,57.83,55.24,55.925,56.019999999999996,62.48,57.535,55.120000000000005,51.835,52.7,48.905,51.96,53.315,42.355000000000004,42.285,44.705,45.495000000000005,45.375,45.16,49.815,43.370000000000005,42.72,47.394999999999996,52.709999999999994,51.95,52.075,49.894999999999996,47.17,49.795,48.465,49.16
100,99.57,102.495,108.6,128.14,128.58,104.095,103.63,102.995,102.35,113.095,131.435,134.315,106.59,104.41,101.485,105.265,110.71000000000001,138.89499999999998,147.765,118.845,111.85499999999999,106.985,111.73,116.55,144.365,148.825,122.185,115.745,116.535,119.28,136.70999999999998,169.87,175.555,139.035,134.75,135.91,134.615,138.07,157.44,165.32,133.94,127.035,129.285,121.45,126.17500000000001,144.465,146.55,115.265,114.725,111.725,112.125,122.095,140.48000000000002,144.95999999999998,114.375,109.43,106.39500000000001,102.245,99.31,95.31,82.905,68.565,59.35,49.845,46.2,44.504999999999995,45.065,30.049999999999997,27.134999999999998,30.185,33.4,32.585,35.385,43.635,30.394999999999996,32.395,33.120000000000005,36.285000000000004,37.215,39.335,42.925,40.67,40.85,43.495000000000005,45.825,48.269999999999996,48.945,37.95,34.875,29.525,33.615,43.215
100,104.295,100.905,108.53999999999999,123.755,125.33500000000001,104.03,99.745,104.565,96.125,90.215,121.96000000000001,122.97,108.48,103.625,103.63,104.7,109.905,134.955,137.07,111.97,104.525,113.095,113.685,124.14000000000001,140.45,140.32,120.84,110.55000000000001,119.22,114.095,114.19,112.24,141.97,122.67,128.245,128.965,125.49,136.18,154.20999999999998,149.65,121.16999999999999,115.30000000000001,112.47,108.28,118.1,152.60500000000002,151.42000000000002,121.67000000000002,118.83500000000001,119.48499999999999,113.23,126.23,149.465,146.63,118.66999999999999,109.755,116.625,102.46000000000001,100.945,110.74000000000001,99.94,71.63,67.265,65.77000000000001,56.120000000000005,51.415,50.375,40.575,24.775,36.34,40.11,35.355000000000004,38.345,45.36,45.114999999999995,34.765,39.39,39.47,44.025,50.32,52.185,36.495,21.645,44.785,51.79,64.715,40.715,32.205,47.83,28.97,32.349999999999994,50.795
100,100.765,106.02,109.09,117.275,132.43,117.89500000000001,107.37,103.15,104.455,102.535,111.715,123.31,113.88499999999999,108.735,106.57,113.14,112.905,119.77,128.725,116.52000000000001,109.645,112.275,108.52000000000001,111.78,124.25,134.75,128.715,110.25,109.375,114.63,114.52,131.81,135.04500000000002,129.32999999999998,111.6,110.86,111.465,115.07,122.18,128.535,120.65,109.45,116.505,114.84,112.36500000000001,120.25,125.695,116.905,108.165,105.22,105.465,104.155,114.11500000000001,123.22,109.58500000000001,91.61000000000001,91.94,100.815,97.245,99.45500000000001,103.375,94.735,86.03999999999999,81.5,78.28999999999999,68.555,60.68,43.175,32.775000000000006,38.185,27.310000000000002,26.13,26.625,28.165,27.385,25.560000000000002,23.2,21.655,21.3,20.71,20.77,19.7,20.515,19.905,19.96,21.365000000000002,21.03,21.07,21.175,21.53,21.375,22.939999999999998
100,100.78,100.515,101.85499999999999,120.985,132.12,108.37,103.74000000000001,101.12,105.17,106.5,134.14,137.82,114.33500000000001,105.965,105.68,101.445,99.99,124.13999999999999,139.42000000000002,115.45500000000001,103.555,103.00999999999999,104.14500000000001,105.225,123.33,137.54000000000002,111.6,103.035,100.55000000000001,99.685,104.695,125.28999999999999,134.225,105.95,97.115,96.185,100.755,104.21000000000001,124.215,133.92000000000002,103.625,99.475,96.515,95.44,96.095,120.185,131.55,104.35499999999999,96.19999999999999,95.5,93.755,98.555,120.50999999999999,128.94,101.185,93.18,94.085,92.35,89.925,106.69999999999999,107.565,81.53999999999999,72.18,67.205,63.715,56.735,59.08,56.394999999999996,45.61,41.36,35.495,34.46,35.5,38.385000000000005,37.195,35.76,35.29,36.325,36.785,37.239999999999995,38.69499999999999,39.5,37.37,37.1,36.735,36.879999999999995,35.975,37.69499999999999,37.79,36.685,37.6,37.91
100,109.87,113.08666666666666,118.48333333333333,131.69333333333336,140.08,117.79333333333334,117.63,117.08,118.25,120.69000000000001,135.67666666666665,151.52333333333334,116.36666666666667,112.14999999999999,112.69000000000001,117.21333333333332,120.81666666666668,149.6966666666667,159.48333333333332,120.32666666666667,113.72666666666665,118.04,119.2,123.17333333333333,148.42999999999998,152.24,106.08333333333333,112.98333333333335,110.84333333333332,119.40666666666668,126.95333333333333,158.02666666666667,150.33666666666667,129.0533333333333,135.71333333333334,136.79333333333332,138.57333333333335,143.36666666666667,162.31333333333336,152.56,118.38666666666666,113.78666666666668,112.70666666666666,119.77666666666666,130.99333333333334,151.13333333333335,143.09,124.78000000000002,123.42666666666666,130.24333333333334,125.27333333333335,128.79999999999998,149.0633333333333,154.82666666666668,129.5,121.45333333333333,115.32333333333334,106.62,91.05666666666667,94.50666666666666,83.74333333333334,64.77666666666666,51.07333333333333,43.70666666666667,39.99,40.20333333333334,41.31,34.88,39.88666666666666,32.803333333333335,31.2,30.883333333333336,30.01,44.45333333333334,28.173333333333332,20.33666666666667,21.576666666666668,21.916666666666668,21.67,21.203333333333333,22.963333333333335,20.453333333333333,18.093333333333334,22.383333333333336,24.900000000000002,25.416666666666668,23.993333333333336,24.37333333333333,22.356666666666666,15.433333333333332,20.46,23.849999999999998
100,102.315,103.91,117.05,86.12,86.5,88.54499999999999,90.185,91.11500000000001,99.485,107.19,80.6,88.53,99.145,97.82499999999999,99.01,99.38499999999999,109.91,85.775,84.965,101.755,98.015,98.195,97.655,113.715,82.685,79.08500000000001,94.17,99.625,102.065,111.77,129.93,109.985,109.5,109.895,113.4,115.215,102.58,129.195,109.145,97.66,111.63499999999999,109.69999999999999,112.39,112.72,134.08,110.945,93.255,119.455,138.405,108.39500000000001,108.86,118.76,89.905,93.08500000000001,109.885,120.91999999999999,110.095,95.17500000000001,73.25,47.625,50.935,60.870000000000005,60.7,37.599999999999994,34.475,32.71,22.33,26.215,35.905,36.385,40.055,43.07,32.95,25.08,25.310000000000002,31.96,31.425,30.195,29.784999999999997,32.005,24.39,25.305,35.345,38.8,38.815,19.28,21.015,22.695,26.759999999999998,38.065,38.685,26.825
100,101.84999999999998,103.55666666666667,104.33999999999999,114.91666666666667,127.71999999999998,109.46333333333332,101.30666666666667,101.74666666666667,103.96999999999998,106.39333333333333,117.63,131.44,110.48666666666668,100.80999999999999,102.92,105.63666666666667,105.70333333333333,114.66333333333334,127.38,111.94333333333334,102.5,103.46333333333332,103.58999999999999,107.02333333333333,121.64999999999999,135.62,116.31,107.32666666666667,111.80000000000001,115.07666666666667,122.13333333333333,145.95333333333335,156.78333333333333,134.02999999999997,117.79333333333334,120.58333333333333,123.90333333333335,129.13666666666668,140.01666666666668,149.33333333333334,119.08666666666666,100.70333333333333,89.34666666666668,82.12666666666667,82.51333333333332,89.03333333333335,92.22333333333334,72.69000000000001,70.91000000000001,73.91000000000001,72.71333333333332,69.48333333333333,71.31,70.73,55.76666666666666,44.129999999999995,29.913333333333338,25.686666666666667,18.13,17.19,14.63,14.303333333333333,15.38,15.163333333333332,14.796666666666667,15.336666666666668,15.813333333333333,14.156666666666666,11.286666666666667,13.343333333333334,13.583333333333334,13.29,12.896666666666667,13.493333333333334,13.326666666666668,11.346666666666666,13.406666666666666,14.18,14.196666666666667,14.74,14.893333333333333,14.4,12.646666666666667,14.76,16.453333333333333,16.89,17.80333333333333,18.786666666666665,17.28333333333333,10.933333333333332,12.476666666666668,16.16
100,97.77999999999999,100.77,106.28333333333335,129.19000000000003,137.00666666666666,105.09333333333332,101.37666666666667,101.92999999999999,99.38333333333334,105.89,136.40333333333334,137.73666666666668,100.98666666666666,93.94666666666667,101.22333333333334,104.92,104.80666666666667,134.4,137.44666666666663,110.43666666666667,107.93,109.44333333333333,105.89,108.30333333333334,136.08333333333331,152.88333333333333,120.82333333333334,131.37,115.00666666666666,114.28000000000002,116.68666666666667,139.49,132.90333333333334,116.34333333333332,115.50333333333333,115.27666666666666,116.45666666666666,120.04,140.21,157.33666666666667,139.58666666666667,116.66666666666667,108.13333333333333,107.12333333333333,101.92333333333333,109.08666666666666,111.98666666666666,101.19666666666667,106.65666666666665,101.56,105.44333333333333,110.78333333333332,117.85333333333334,106.70666666666666,112.70666666666666,106.39333333333333,117.23,120.80666666666667,118.73,114.98666666666666,123.75,117.69333333333333,120.66000000000001,125.23,128.10666666666668,141.11666666666667,147.64666666666665,137.44,125.88,125.38333333333333,129.39333333333335,129.59,118.13,110.20333333333333,95.70666666666666,105.37333333333333,102.08333333333333,95.28333333333335,96.42333333333333,97.40333333333335,99.51333333333334,87.23666666666668,87.71999999999998,83.47333333333331,78.98666666666666,75.80333333333333,73.34333333333333,76.74,60.81333333333333,57.45333333333334,66.5,72.04333333333334
100,98.08500000000001,101.37,105.78999999999999,122.995,115.38,96.045,98.255,98.565,100.515,104.00999999999999,134.51,132.385,95.17,101.555,98.66499999999999,106.005,107.555,128.09,121.73500000000001,93.58,104.27,106.9,101.895,109.82,136.55,139.905,108.12,108.23,126.055,127.85999999999999,123.405,159.905,145.01999999999998,105.975,115.685,118.52000000000001,115.41,123.78,149.91,136.54500000000002,109.38499999999999,114.935,107.095,110.045,119.57,152.935,138.735,100.88,103.825,108.78,102.32499999999999,113.64,141.61,136.07999999999998,105.09,102.455,98.78999999999999,96.985,84.995,86.505,68.06,67.02,54.29,58.375,50.010000000000005,59.875,54.455,53.28,53.325,49.95,52.379999999999995,60.14,59.95,65.65,72.695,42.32,42.650000000000006,44.894999999999996,45.015,44.745000000000005,48.325,56.025000000000006,62.540000000000006,67.35499999999999,72.24000000000001,68.9,58.89,65.205,59.879999999999995,40.19,44.605000000000004,45.83
100,98.68,106.655,108.215,129.645,115.46,92.61500000000001,98.64,98.43,101.075,108.42,139.025,176.32,114.07,97.62,103.975,106.36000000000001,109.295,125.88,114.37,94.79499999999999,108.435,112.79499999999999,110.91,117.05,139.17000000000002,126.0,101.39,104.455,106.12,113.685,123.115,158.75,138.45999999999998,110.43,121.07499999999999,125.60499999999999,132.51999999999998,138.93,150.075,128.175,97.555,107.815,107.215,112.895,109.195,127.15,115.39,92.555,101.64,107.925,112.495,118.845,143.195,136.53,100.68,102.755,115.47,98.30000000000001,86.795,95.445,65.135,60.79,48.45,53.76,50.599999999999994,49.785,53.974999999999994,46.519999999999996,41.765,41.379999999999995,46.394999999999996,48.120000000000005,50.025000000000006,56.095,59.63,36.42,41.22,43.620000000000005,41.989999999999995,39.45,45.245000000000005,49.71,52.905,57.15,64.135,62.095,56.175,55.235,35.835,28.57,35.11,48.15
100,100.83,100.37666666666667,106.19,108.97333333333331,98.94999999999999,81.65333333333332,98.77666666666669,101.11333333333333,99.91333333333334,100.42999999999999,112.27,95.58999999999999,77.43333333333334,93.93333333333334,94.79333333333334,100.68666666666667,100.04333333333334,106.60333333333334,103.42,85.75,100.42333333333333,103.28333333333335,105.50999999999999,103.33,111.09333333333332,106.26666666666665,72.09333333333335,93.10000000000001,99.45333333333332,102.44,102.27999999999999,115.01666666666665,104.34666666666668,79.46666666666667,98.75999999999999,97.57,96.98666666666666,91.76666666666665,104.23333333333333,95.01666666666665,76.72666666666667,100.18333333333332,99.42,97.37333333333333,117.24333333333334,111.23666666666668,105.31333333333333,87.87666666666667,103.2,105.94666666666667,107.51333333333334,108.14999999999999,111.08333333333333,115.06333333333333,81.67666666666668,94.07000000000001,89.51666666666667,93.73,80.07333333333332,78.95333333333333,62.46333333333333,50.54666666666666,53.300000000000004,39.13333333333333,30.576666666666668,30.13,28.086666666666662,19.213333333333335,21.596666666666664,25.03333333333333,23.573333333333334,24.536666666666665,23.183333333333334,26.52333333333333,26.593333333333334,18.993333333333336,24.016666666666666,24.646666666666665,25.586666666666662,24.066666666666666,24.573333333333334,27.233333333333334,27.429999999999996,27.49666666666667,29.576666666666664,31.796666666666667,32.81666666666666,33.156666666666666,32.97666666666667,26.856666666666666,25.383333333333336,29.94666666666667
100,112.97999999999999,116.72,124.215,165.56,161.87,148.565,167.465,152.03,110.24000000000001,81.09,59.035,44.129999999999995,35.725,28.18,26.05,25.805,25.39,24.229999999999997,22.535,21.935,20.18,17.245,16.564999999999998,15.465,15.4,14.535,16.19,16.81,16.13,16.884999999999998,18.66,18.97,15.629999999999999,16.66,19.945,23.7,23.490000000000002,24.7,22.18,24.815,22.744999999999997,21.505,23.16,24.479999999999997,24.095,25.595,27.465,26.785,26.75,26.369999999999997,22.11,25.085,26.22,28.3,27.64,26.17,27.07,26.099999999999998,23.2,27.904999999999998,31.165,27.74,23.075,21.03,20.965,21.42,21.590000000000003,22.14,21.4,20.659999999999997,20.6,21.33,21.965,21.759999999999998,21.335,20.23,18.815,17.77,17.23,18.23,18.6,19.79,18.985,20.245,23.145,21.295,22.065,20.674999999999997,21.395,22.62,22.009999999999998,20.52
100,97.785,101.85499999999999,110.675,133.615,128.31,107.3,103.66999999999999,106.20500000000001,117.745,129.70499999999998,153.635,163.715,156.765,144.635,115.495,111.52000000000001,105.97,121.66999999999999,121.975,103.03,93.07,90.785,93.135,103.725,127.53,123.065,99.91999999999999,90.9,89.945,91.91499999999999,101.63499999999999,130.975,119.06,94.97999999999999,85.81,86.465,88.985,95.12,124.155,120.93,94.205,84.455,83.565,85.645,95.165,123.86,121.67,97.0,84.125,84.63,84.595,91.50999999999999,116.95500000000001,112.73500000000001,90.78,79.53999999999999,77.95,77.715,84.63,112.86500000000001,107.35,85.85,70.945,68.28,43.715,36.129999999999995,32.82,26.33,25.05,26.8,28.255000000000003,31.345,32.48,32.19,32.005,32.97,33.47,34.370000000000005,37.25,36.295,35.22,34.73,37.465,38.18,39.235,39.335,39.785,41.78,41.885,42.47,44.245000000000005,45.13
100,100.91000000000001,102.64,105.22000000000001,122.23333333333333,122.03000000000002,86.21999999999998,100.03666666666668,99.44333333333333,99.56333333333333,103.27333333333333,120.39999999999999,122.52333333333333,86.24000000000001,96.25,96.35666666666667,97.25999999999999,102.11000000000001,123.12333333333333,122.64333333333333,88.18333333333334,84.81666666666666,97.00666666666666,96.87666666666667,102.27999999999999,120.22333333333334,123.34666666666665,87.35666666666667,98.29,100.55666666666667,102.55666666666667,111.10333333333331,140.28,136.31333333333336,97.90333333333335,103.98333333333335,102.52999999999999,103.29,108.17999999999999,130.84,139.90666666666667,101.31333333333333,101.19333333333333,99.67666666666668,98.28666666666668,104.67666666666668,125.51666666666667,130.34666666666666,89.79333333333334,95.88,97.71999999999998,98.36333333333334,103.28666666666668,124.26333333333334,130.3,93.10666666666667,81.74999999999999,97.59666666666665,101.30666666666667,103.02666666666666,122.74333333333334,123.03000000000002,84.85000000000001,71.26,74.64666666666666,65.92666666666666,61.24333333333334,61.11333333333334,52.24666666666667,36.24,41.49666666666667,39.166666666666664,37.79666666666667,37.92333333333334,40.703333333333326,39.98333333333333,29.44333333333333,35.21,35.26,34.580000000000005,33.95666666666667,36.64666666666667,35.723333333333336,27.243333333333336,32.70666666666667,33.31333333333333,34.18333333333334,30.813333333333333,28.099999999999998,29.709999999999997,26.646666666666665,33.64333333333333,33.46666666666666
100,100.85499999999999,103.745,109.255,123.55000000000001,136.445,126.625,125.62,130.64,134.425,130.46,138.05,146.065,132.20999999999998,113.55000000000001,113.465,112.59,114.41499999999999,122.955,142.98000000000002,132.5,117.45500000000001,115.3,120.005,116.435,133.405,147.835,138.55,122.74000000000001,122.72999999999999,126.19999999999999,123.37,138.85500000000002,155.985,137.88,130.14499999999998,128.93,136.19,134.945,141.85000000000002,151.53,141.555,125.22,128.495,127.13499999999999,132.02,144.94,161.2,140.135,125.025,121.80000000000001,125.16499999999999,124.135,134.62,147.965,132.5,117.77499999999999,114.675,114.22999999999999,107.045,103.055,97.28,73.36500000000001,54.89,42.18,32.269999999999996,26.865000000000002,24.240000000000002,15.634999999999998,13.055,14.415,14.585,14.765,14.745000000000001,14.75,13.2,13.2,15.475000000000001,15.345,15.675,15.695,15.835,15.764999999999999,13.675,15.1,16.26,16.535,16.375,17.215,15.795000000000002,15.850000000000001,17.63,15.815
100,101.68666666666667,103.43666666666667,107.40999999999998,116.41000000000001,119.85000000000001,100.96,101.39333333333333,104.04666666666667,104.44666666666666,107.51333333333334,120.26333333333332,124.33333333333333,103.61666666666667,103.11999999999999,103.67,105.72666666666667,114.36666666666667,127.53000000000002,130.51333333333335,105.06666666666668,108.26,107.85000000000001,109.43333333333334,113.05333333333333,129.67999999999998,129.89666666666665,92.33666666666666,108.01666666666667,106.93,107.35333333333334,115.61000000000001,134.42,136.25,107.44333333333334,116.40666666666665,117.26333333333332,116.67666666666668,118.95666666666666,129.34,128.28,101.69,108.50333333333333,108.77666666666669,108.38666666666667,113.66333333333334,125.21666666666665,121.74000000000001,98.57,101.82,104.10333333333334,105.98,109.61666666666667,125.39666666666666,130.69333333333333,98.83,97.68333333333332,93.48333333333333,94.21333333333332,82.46333333333332,78.22666666666666,75.51666666666667,50.086666666666666,44.35999999999999,42.296666666666674,40.166666666666664,38.300000000000004,39.74666666666667,39.00666666666667,32.669999999999995,33.946666666666665,35.666666666666664,37.85,38.53,42.17333333333334,38.04666666666666,30.186666666666667,34.91,39.03,39.24666666666667,39.51333333333333,41.77333333333333,41.29333333333333,39.900000000000006,41.74333333333333,44.653333333333336,47.44333333333333,48.50333333333333,51.16,45.78666666666667,35.11333333333334,37.36000000000001,41.29
100,100.5,102.31,106.90333333333332,100.93333333333332,92.76666666666667,102.17999999999999,103.85333333333334,105.75,106.70666666666666,114.67666666666668,109.51333333333332,99.08666666666666,99.29666666666667,106.62333333333333,105.06666666666668,104.83333333333333,109.65333333333332,106.66333333333334,93.31,102.64,109.61666666666667,112.98,100.12,113.50333333333333,107.23,103.76333333333332,110.27666666666669,111.62333333333333,113.40666666666668,115.24333333333334,127.22666666666665,121.66000000000001,109.53666666666668,115.15666666666668,115.64333333333333,117.97333333333334,117.05,124.17666666666666,122.44,113.32333333333334,114.01666666666665,118.08,117.07333333333332,116.61333333333334,120.96333333333332,118.55333333333334,103.03000000000002,105.16666666666667,108.12333333333333,107.21,107.62666666666667,114.86333333333334,115.81,102.27,98.11666666666667,101.57666666666667,102.67666666666666,101.58,107.02666666666666,102.80333333333333,85.75333333333333,81.86,77.39333333333333,76.33333333333333,70.87333333333333,70.65333333333334,63.26000000000001,50.98,50.51,45.913333333333334,36.32666666666667,17.616666666666664,16.31,15.666666666666666,15.523333333333333,16.69,18.580000000000002,18.36,18.473333333333333,17.459999999999997,17.403333333333332,17.06,17.180000000000003,17.61,17.873333333333335,17.796666666666667,16.566666666666666,18.526666666666667,15.01,14.173333333333334,15.33,15.783333333333331
100,101.14333333333333,103.87,107.97333333333334,121.87,127.41666666666667,106.24333333333334,101.84333333333335,103.46999999999998,107.43666666666667,108.35666666666667,121.58666666666666,129.51,106.77666666666669,99.45333333333333,102.19,102.17333333333333,103.75333333333333,121.19333333333334,130.09666666666666,111.81333333333333,100.01333333333334,102.2,107.04666666666667,111.89666666666666,127.51999999999998,133.08666666666667,108.51333333333334,106.04666666666667,108.74666666666667,111.16000000000001,113.79666666666667,131.50666666666666,133.71333333333334,106.86666666666667,111.86333333333334,110.87,114.38333333333333,115.63333333333333,126.88666666666666,129.66333333333333,116.32000000000001,103.86666666666667,104.33666666666666,108.11,107.33,121.32666666666667,123.50999999999999,103.55333333333333,100.00999999999999,101.00666666666666,106.03666666666668,111.58999999999999,120.32666666666667,118.97333333333334,99.88666666666667,94.36666666666667,90.47666666666667,84.95333333333333,69.38333333333334,59.71666666666667,50.879999999999995,40.28,46.1,45.78666666666667,45.71333333333333,46.36666666666667,49.580000000000005,49.673333333333325,45.973333333333336,47.18,45.84,47.61666666666667,50.24666666666667,51.24666666666667,51.01666666666667,48.196666666666665,53.71666666666667,54.67666666666667,54.586666666666666,53.18333333333334,57.71333333333333,53.01333333333333,50.46333333333333,64.14333333333333,64.03666666666668,60.31999999999999,58.26666666666667,57.71666666666667,44.333333333333336,53.19,57.79,59.13333333333333
100,101.45,104.88666666666667,104.59666666666668,116.62333333333333,106.71333333333332,106.48333333333333,103.17333333333335,105.64666666666666,107.83,113.87333333333333,135.61333333333334,113.0,103.46,98.46666666666665,95.66666666666667,96.83666666666666,93.77999999999999,101.72000000000001,94.65666666666668,88.13666666666667,86.42,86.48666666666668,85.16666666666667,90.18333333333334,103.92666666666666,95.99333333333334,88.63666666666666,84.84333333333332,85.69,87.60666666666667,91.55333333333333,113.55666666666667,100.68333333333334,91.96333333333332,88.35000000000001,90.08666666666666,87.92333333333333,90.76666666666667,102.66666666666667,95.65333333333335,92.73,91.92666666666668,86.89666666666666,82.79333333333334,83.89666666666666,101.41333333333334,90.53666666666668,83.06666666666666,79.00000000000001,77.88333333333333,78.55,82.31666666666668,96.95666666666666,86.40666666666668,79.67,70.57,65.28,59.946666666666665,52.49333333333334,55.833333333333336,42.99666666666667,35.66,37.15,35.830000000000005,31.24333333333333,27.28,24.47666666666667,24.72666666666667,22.576666666666668,22.0,20.753333333333334,21.64,21.3,20.796666666666667,19.810000000000002,20.886666666666667,20.12,19.376666666666665,18.84,19.513333333333332,19.68,18.433333333333334,22.393333333333334,21.286666666666665,28.033333333333335,20.37333333333333,19.873333333333335,20.536666666666665,19.8,21.353333333333335,21.44666666666667,21.073333333333334
100,100.035,104.965,108.115,124.19999999999999,118.74000000000001,96.185,102.71000000000001,102.07,101.32,106.07,124.24000000000001,116.205,91.87,101.67,99.685,99.58500000000001,105.285,126.0,121.285,96.53999999999999,106.33500000000001,103.6,106.315,108.64500000000001,130.015,130.85,104.22999999999999,105.185,105.095,106.92500000000001,116.60499999999999,145.07999999999998,138.91,111.575,117.145,114.91499999999999,117.56,121.15,132.93,128.74,96.72,106.61500000000001,110.975,107.35,111.38,132.89,121.79499999999999,100.555,102.86,103.45,102.03,109.265,129.405,121.275,100.265,98.77,95.965,89.14,76.84,67.345,44.150000000000006,37.845,39.18000000000001,40.52,42.599999999999994,38.79,37.394999999999996,30.119999999999997,28.15,33.785,35.04,30.195,31.265,34.47,34.3,26.195,30.23,30.875,29.45,29.435000000000002,29.880000000000003,25.055,24.785,31.27,33.405,34.75,36.205,34.075,22.82,18.0,21.44,31.839999999999996
100,96.155,96.25999999999999,98.875,121.655,131.89499999999998,108.62,101.25999999999999,102.02000000000001,101.075,104.595,121.15,137.095,107.66999999999999,98.825,101.785,103.08500000000001,104.25999999999999,127.11000000000001,141.91500000000002,119.63499999999999,115.8,113.69,117.52,121.435,146.11,153.69,123.175,122.155,120.015,120.33500000000001,127.385,167.01999999999998,176.29500000000002,135.215,135.825,133.59,134.085,134.53,160.885,178.70499999999998,159.005,166.5,131.32999999999998,131.39,132.12,154.755,156.78,121.32,120.10000000000001,118.34,121.98,127.53,149.745,164.665,125.91999999999999,120.64,117.26,110.13999999999999,93.77000000000001,88.74,75.175,48.629999999999995,41.635,32.7,28.575000000000003,20.585,17.485,15.86,14.889999999999999,17.134999999999998,17.635,18.175,17.305,18.595,16.59,14.55,15.864999999999998,17.335,16.87,20.134999999999998,20.445,17.11,13.805,18.65,20.475,21.65,17.755000000000003,15.239999999999998,15.71,14.505,17.655,21.905
100,99.89500000000001,103.155,108.87,125.42500000000001,119.05000000000001,111.89,108.28,104.86500000000001,106.4,118.89999999999999,118.025,123.12,112.55,101.11500000000001,100.555,97.43,107.19,108.12,85.455,79.245,79.53,75.75999999999999,73.15,74.49000000000001,84.14,80.03,78.28,80.93,78.495,83.175,84.745,95.565,80.93,71.97999999999999,77.24000000000001,81.255,80.54499999999999,77.24000000000001,75.57499999999999,65.15,61.269999999999996,56.894999999999996,58.245000000000005,56.010000000000005,48.875,48.04,44.605000000000004,45.925,45.15,45.43,44.3,46.29,48.605000000000004,47.635,50.334999999999994,44.53,47.89,47.105000000000004,49.114999999999995,52.084999999999994,46.825,45.575,44.870000000000005,46.765,45.275,47.21,57.61,52.595,49.61,48.655,49.595,47.915,46.695,54.105,52.19,49.3,49.06,51.04,50.6,51.725,61.445,54.49,50.769999999999996,50.254999999999995,50.415000000000006,50.18,51.685,60.565,51.725,49.489999999999995,51.245000000000005,61.28
100,99.785,99.75,100.42,110.83500000000001,100.59,86.955,99.55,98.83500000000001,99.85499999999999,105.16,107.115,101.11,91.46000000000001,97.855,98.38,96.265,99.205,106.765,107.475,95.50999999999999,100.03999999999999,95.985,92.265,93.32,104.905,96.815,90.09,99.075,100.21000000000001,102.56,111.28,127.315,113.93,105.195,112.16,112.99000000000001,109.38499999999999,113.95,124.545,111.33500000000001,103.06,107.625,109.88499999999999,109.245,101.4,115.41999999999999,101.495,92.28,101.74000000000001,103.33500000000001,102.91,100.705,116.52,110.63,83.24,92.26499999999999,88.27000000000001,82.125,74.72,67.91,47.275000000000006,41.175,44.875,42.84,40.91,39.665,38.975,31.655,26.7,27.689999999999998,27.705,22.509999999999998,22.325,22.619999999999997,19.225,19.945,24.005,24.525,25.325,26.54,25.48,20.4,21.494999999999997,26.455,27.305,27.89,27.415,27.560000000000002,23.0,23.14,28.520000000000003,30.265
100,102.52,102.3,104.465,112.67,109.67,99.88,103.745,105.18,105.76,104.685,113.4,108.83000000000001,101.75,105.39,106.995,106.655,106.57,114.105,108.25,99.69,103.39500000000001,105.805,106.62,106.63499999999999,108.95,105.08500000000001,99.58500000000001,106.15,108.75999999999999,111.195,114.53,126.32,117.325,106.74,109.66499999999999,114.64500000000001,116.11500000000001,122.50999999999999,134.335,121.96000000000001,99.0,106.16499999999999,108.885,110.36,112.87,119.3,113.47999999999999,104.425,105.79,108.975,112.245,117.31,127.215,123.61500000000001,106.86,112.71000000000001,111.75,112.21000000000001,111.395,114.88,111.36500000000001,95.6,99.525,101.135,96.98,97.015,99.94999999999999,87.89,83.765,89.315,90.785,92.45500000000001,91.69,94.89500000000001,71.25,59.285,52.855000000000004,47.515,41.795,41.36,44.41,42.055,42.254999999999995,47.865,52.58,52.099999999999994,54.025,56.34,50.15,49.49,54.875,54.2
