total cases,total deaths,active cases,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,StringencyIndex,pop,density,medianage,urbanpop,smokers,lung,gdp2019,healthexp,healthperpop,avgtemp,avghumidity
0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
8,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
13,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
19,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
25,0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
25,0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
34,0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
52,0,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
77,0,77,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,26.99,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
151,0,150,3.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,37.84,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
151,0,150,3.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,41.81,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
200,0,198,3.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,45.78,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
234,0,232,3.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,45.78,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
346,1,343,3.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,55.04,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
529,4,523,3.0,3.0,2.0,3.0,0.0,1.0,2.0,2.0,57.03,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
640,7,631,3.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,63.78,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
970,11,957,3.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,63.78,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
1178,18,1158,3.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,67.74,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
1546,25,1519,3.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,67.74,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
1924,34,1888,3.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,67.74,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
2247,46,2199,3.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,67.74,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
2554,59,2493,3.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,67.74,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
2985,77,2902,3.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,67.74,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
3417,92,3319,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,70.52,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
3904,114,3784,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,70.52,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
4256,136,4114,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,70.52,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
4630,163,4347,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,70.52,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
5717,201,5389,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,70.52,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
6880,242,6511,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,70.52,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
8044,324,7593,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,70.52,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
9194,363,8704,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,70.52,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
10360,445,9788,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,70.52,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
11254,486,10641,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,70.52,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
12183,564,11492,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,70.52,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
14034,686,13221,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,70.52,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
16188,820,15241,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,70.52,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
18145,954,17018,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,70.52,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
19789,1068,18548,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,70.52,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
20962,1140,19649,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,70.52,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
22192,1223,20796,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,70.52,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
23430,1328,21929,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,70.52,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
25262,1532,9704,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,70.52,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
28610,1757,12827,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,70.52,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
30683,1947,14710,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,70.52,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
33682,2141,17515,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,70.52,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
36722,2361,20335,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,70.52,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
38654,2462,14062,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,70.52,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
40743,2587,16026,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,70.52,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
43079,2741,16013,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,70.52,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
45757,2906,17533,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,70.52,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
49492,3313,19606,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,70.52,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
52995,3670,21670,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,70.52,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
59196,4045,25991,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,70.52,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
62859,4271,28436,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,70.52,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
66501,4543,30816,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,70.52,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
72899,5063,35292,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,70.52,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
79361,5511,39718,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,70.52,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
85380,5901,43544,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,70.52,212559417.0,25.0,33.0,88.0,15.3,26.57,1847020.0,1392.0,6.548757141,25.81666667,81.68333333
